Id,Source,Target,Type,action,weight
14986,C9989720L2aoLTPZYR0f3DRw0kqyMg==,國軍高雄總醫院附設民眾診療處,Directed,export,1
14987,C9A1ABD9wcnW9Dvi8h+ql9JmSI5WSQ==,國軍高雄總醫院附設民眾診療處,Directed,export,1
14988,C9A1EF34h2uQam0x+4UYGVjdH9TjRA==,國軍高雄總醫院岡山分院,Directed,export,1
14989,C9A4F292//KKqGF9d/g3xHNU150rkg==,國軍高雄總醫院左營分院,Directed,export,1
14990,C9A8E9EFz4ngs0a0kgbCnjH/nuiA1A==,高雄市立民生醫院,Directed,export,1
14991,C9AE8C14kaOTTLNUYtNiGDaj8zsDhw==,義大醫療財團法人義大醫院,Directed,export,1
14992,C9BD303CbuM4IIp3eDV+VSW+jjsMKQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
14993,C9C31968z4ngs0a0kgbRSb02mcMcoQ==,高雄市立民生醫院,Directed,export,1
14994,C9C5BA19h2uQam0x+4U2FLcX0NMDnQ==,衛生福利部旗山醫院,Directed,export,1
14995,C9C7719Agje+pTksePLg3JxV7gCUsQ==,高雄市立鳳山醫院,Directed,export,1
14996,C9CAB9848+3qpO/z405knIioSbn5uQ==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
14997,C9CB430CigIAY5q6PlQI01IfhMN5Mg==,義大醫療財團法人義大醫院,Directed,export,1
14998,C9D0B8C2pBJd2BI4r3YHQDG9sMRJiA==,高雄市立小港醫院,Directed,export,1
14999,C9D332D65VC7OFfNvJsPAaB8mgN53w==,衛生福利部旗山醫院,Directed,export,1
15000,C9D3A843z4ngs0a0kgbiGGgfMoDANA==,邱外科醫院,Directed,export,1
15001,C9D3F5D1ZFaX6VKNE4dgUEOirLgEag==,國軍高雄總醫院左營分院,Directed,export,1
15002,C9D534FF7LyPd7htI+oK+NFI51IVMQ==,高雄市立大同醫院,Directed,export,1
15003,C9D5C7EDsaisl6xyHX8mY0W2PM4/mw==,高雄榮民總醫院,Directed,export,1
15004,C9D839B1ZFaX6VKNE4fptalQe2eIyg==,健仁醫院,Directed,export,1
15005,C9DE1FBBhsP9luX6apIqhceXlZCtOw==,高雄榮民總醫院,Directed,export,1
15006,C9E27891umkXXadWRB3sUEWXxHIMDA==,高雄榮民總醫院,Directed,export,1
15007,C9E9CEBChsP9luX6apLY9TXn3VWT7Q==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
15008,C9E9FD487f3iNcBold2rC0z7xJQoig==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15009,C9EC3319o2OpBK0BlQ7eQMh4YVBpmQ==,健仁醫院,Directed,export,1
15010,C9ECF101DWaD7gS7ZEWWJAHFt1X/Hw==,衛生福利部旗山醫院,Directed,export,1
15011,C9ECF101DWaD7gS7ZEWWJAHFt1X/Hw==,衛生福利部旗山醫院,Directed,export,1
15012,C9EDFA0Esaisl6xyHX9vMH05j3iJwA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15013,C9F786BDbUCNUyE32TU+5SlD8r9P0g==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15014,C9F8B42CoyjNhA9fVxD5riFygQG9DQ==,高雄榮民總醫院,Directed,export,1
15015,C9FD60A5umkXXadWRB0mkx4GMMMo/g==,健仁醫院,Directed,export,1
15016,CA046AABigIAY5q6PlR8CczPttTxEA==,義大醫療財團法人義大醫院,Directed,export,1
15017,CA06FC85Bhhex9MB0B5mfPdAyqQxcQ==,義大醫療財團法人義大醫院,Directed,export,1
15018,CA089C67h2uQam0x+4XqicXAWM9/ig==,衛生福利部旗山醫院,Directed,export,1
15019,CA0D5FF1xrbD6dQxnUy9tIus6XUwaQ==,高雄市立大同醫院,Directed,export,1
15020,CA13E4D9bXze2NbVbaqyfm8Cgoo2CQ==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
15021,CA15C793kdpSho6/xPgKJn0es0T+ig==,義大醫療財團法人義大醫院,Directed,export,1
15022,CA17541ADWaD7gS7ZEXt/eKtRwK7jQ==,衛生福利部旗山醫院,Directed,export,1
15023,CA1959A6ZFaX6VKNE4dXeefGrqDIow==,義大醫療財團法人義大醫院,Directed,export,1
15024,CA1CBEBEGAPwge6cuSoCoJeR2nvMzw==,義大醫療財團法人義大醫院,Directed,export,1
15025,CA24F05CDWaD7gS7ZEVHq/KlYAzh0g==,國軍高雄總醫院附設民眾診療處,Directed,export,1
15026,CA2A66017R2c11qgu/ZHH1EeVYyvUw==,高雄榮民總醫院,Directed,export,1
15027,CA2C1C8CLVRNc2xXBfkJNNQcozLMvQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15028,CA328E72+0G3tzgUh1WkkBZme5MQPQ==,高雄市立小港醫院,Directed,export,1
15029,CA328E72+0G3tzgUh1WkkBZme5MQPQ==,高雄市立小港醫院,Directed,export,1
15030,CA354F98kdpSho6/xPi2Xho3L28/RQ==,義大醫療財團法人義大醫院,Directed,export,1
15031,CA3D66BFmCNUw1yjUA5YPkuBZfiG4g==,高雄市立聯合醫院,Directed,export,1
15032,CA3D8DDCh2uQam0x+4XOe5yt8cAlqg==,衛生福利部旗山醫院,Directed,export,1
15033,CA411894pBJd2BI4r3b27LrY0EytEw==,義大醫療財團法人義大醫院,Directed,export,1
15034,CA42EBADh3RWkEtJd+u/Z56sJOocdQ==,健仁醫院,Directed,export,1
15035,CA4334987JmPRCC6jCpGLFTLxQj7+A==,高雄市立小港醫院,Directed,export,1
15036,CA50AC00fQogpzl2eYCW5OwTT+6nXw==,高雄榮民總醫院,Directed,export,1
15037,CA5539F38+3qpO/z407C3TFVhrvenA==,杏和醫院(高雄),Directed,export,1
15038,CA568F7CbUCNUyE32TW2ns5FTBhQIA==,衛生福利部旗山醫院,Directed,export,1
15039,CA56C4DAEwtcRnXwS3u7bRHTpQOrgA==,國軍高雄總醫院附設民眾診療處,Directed,export,1
15040,CA56F1FDh3RWkEtJd+ut4VspeRSQzw==,高雄市立鳳山醫院,Directed,export,1
15041,CA5846F3z4ngs0a0kgYdrDtyleBblA==,建佑醫院,Directed,export,1
15042,CA591BC9f4YfbnjgovhdYE67mSgkjw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15043,CA5A3976nAq4Kh+I18rCAInpvMJXkA==,義大醫療財團法人義大醫院,Directed,export,1
15044,CA606B29KFvuA1oMBPjxiMzoDEwoJQ==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
15045,CA66CE195ACAyzKGkl5PJW+xniY3PQ==,衛生福利部旗山醫院,Directed,export,1
15046,CA676F90U1Ab7OFzH1pjB0D/of/Msw==,高雄市立小港醫院,Directed,export,1
15047,CA6B1B54lBu9iOVLyqyqWnDw3pOWnQ==,義大醫療財團法人義大醫院,Directed,export,1
15048,CA6B5BBEkdpSho6/xPgMiHzn+nGIZw==,高雄市立小港醫院,Directed,export,1
15049,CA6BA86AhsP9luX6apKbErVnFq2M9g==,義大醫療財團法人義大醫院,Directed,export,1
15050,CA6D9074hsP9luX6apIB+i867YaFUQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15051,CA6DED2F2Plu7LGerz8JDrPR9gdYmQ==,健仁醫院,Directed,export,1
15052,CA6E7A8AD6hkSYBAmxo1g18fYxZHzg==,建佑醫院,Directed,export,1
15053,CA708F9F7NbJzxiBy5VCPfXTbTjSoQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15054,CA716485oEpqPyYco69yAo4S6zLiaw==,高雄市立鳳山醫院,Directed,export,1
15055,CA71B631h2uQam0x+4XFO+rlZbR/5A==,衛生福利部旗山醫院,Directed,export,1
15056,CA791183saisl6xyHX8xVUKg2x2bfg==,國軍高雄總醫院左營分院,Directed,export,1
15057,CA7D5BE3G3eJZHP+LGl4KtDrC4ptoA==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
15058,CA7E6AC7DWaD7gS7ZEWMuZ9kiEXdhQ==,衛生福利部旗山醫院,Directed,export,1
15059,CA7EB299lBu9iOVLyqxEb6/TNmJ1cg==,衛生福利部旗山醫院,Directed,export,1
15060,CA7FEDA1//KKqGF9d/hcrhEBdjVPcQ==,高雄市立大同醫院,Directed,export,1
15061,CA838E937LyPd7htI+rVZbRmzJB4zQ==,高雄市立鳳山醫院,Directed,export,1
15062,CA861E1EyxRtmM73dewZ9cbVQjvzRQ==,高雄榮民總醫院,Directed,export,1
15063,CA8703B2L2aoLTPZYR1DaQ5dcckpWg==,高雄市立大同醫院,Directed,export,1
15064,CA8B48EAU1Ab7OFzH1pdbwTXA/PqMw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15065,CA8F1388XgMPZk/HJLHVs7PbwVDWGQ==,杏和醫院(高雄),Directed,export,1
15066,CA8F1D7BV1tKDO6KVMIF4OcVY27g6w==,高雄市立民生醫院,Directed,export,1
15067,CA902AF5DWaD7gS7ZEWFYm8I3QIlbQ==,高雄榮民總醫院,Directed,export,1
15068,CA909686kAY/MrSZn35PrZ2MjYh+gg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15069,CA945408gVQZIAbWywWLv4Y+DoCFWA==,高雄市立岡山醫院,Directed,export,1
15070,CA97A123+0G3tzgUh1Xa6UCBKbfq2g==,健仁醫院,Directed,export,1
15071,CA9A974Bsaisl6xyHX8U7W4zL/Uy5w==,高雄榮民總醫院,Directed,export,1
15072,CAA1D3E1bXze2NbVbar94mW+CPVRYQ==,高雄市立大同醫院,Directed,export,1
15073,CAAC90A4/WgLuqXtLy1ilqneKcsrnQ==,衛生福利部旗山醫院,Directed,export,1
15074,CAAEA2DDigIAY5q6PlTKXGPudHFeDQ==,衛生福利部旗山醫院,Directed,export,1
15075,CAAF0455h2uQam0x+4WtQ3/IHQRSJg==,衛生福利部旗山醫院,Directed,export,1
15076,CAB08FA8h2uQam0x+4URX98BatO7tg==,衛生福利部旗山醫院,Directed,export,1
15077,CAB08FA8h2uQam0x+4URX98BatO7tg==,衛生福利部旗山醫院,Directed,export,1
15078,CAB46967bXze2NbVbao1eA4ap+qreA==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
15079,CABD4314d5tYJMFKkGKRdJFzL1Z9Ng==,高雄市立岡山醫院,Directed,export,1
15080,CAC2C326U1Ab7OFzH1rVvrrcZSXlJg==,國軍高雄總醫院附設民眾診療處,Directed,export,1
15081,CAC539D1fVXHWiDlG3kvY8rcLOOwHA==,高雄市立岡山醫院,Directed,export,1
15082,CACBC4D4U1Ab7OFzH1peAcQJtdPb8A==,高雄市立小港醫院,Directed,export,1
15083,CACD9ED0h1P1jMLz0a8qrmhD1ABmmQ==,高雄市立大同醫院,Directed,export,1
15084,CAD09A6ELHa3xzSNi174aq+yD9/TWQ==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
15085,CAD4A479d5tYJMFKkGLZ+VU/lGU8kQ==,衛生福利部旗山醫院,Directed,export,1
15086,CAD9354Cj20tiKcOJNSylQVM5C6ieQ==,高雄市立岡山醫院,Directed,export,1
15087,CAD9C065G3eJZHP+LGnf9FvvFAroFg==,健仁醫院,Directed,export,1
15088,CADC0281nAq4Kh+I18pxIZJDZ3CUbQ==,義大醫療財團法人義大醫院,Directed,export,1
15089,CADCF9C6XLRHJBZi1lvgJD8vmoqF0w==,衛生福利部旗山醫院,Directed,export,1
15090,CADD9F85h2uQam0x+4W0MxmfU2ZB0Q==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15091,CAE12AAAmdgIlLPKjf7eE/SlAakm4g==,國軍高雄總醫院附設民眾診療處,Directed,export,1
15092,CAE20228As5N7bQQ3ZhZI3UVn+cSrA==,高雄榮民總醫院,Directed,export,1
15093,CAE2C331nZGARQzwb+zoB7iUV2C/RQ==,高雄市立小港醫院,Directed,export,1
15094,CAE2F540z4ngs0a0kgYm30dthGd+4g==,大東醫院,Directed,export,1
15095,CAE44AA8vD/q0J80tBVLzqT2ELwH3A==,國軍高雄總醫院岡山分院,Directed,export,1
15096,CAE73A45r/0IYc2iUXHd68TCfDCPmQ==,高雄市立鳳山醫院,Directed,export,1
15097,CAE7C73BwY616DN3kqggBjtrZ8TxTQ==,高雄市立小港醫院,Directed,export,1
15098,CAEDB0EAbXze2NbVbaonz38CouQ+Iw==,高雄市立大同醫院,Directed,export,1
15099,CAF4A86FJ6LkJt6yamj3psGXFCEAKQ==,健仁醫院,Directed,export,1
15100,CAFA6588oyjNhA9fVxB9UGrZ4AQ9xg==,大東醫院,Directed,export,1
15101,CAFBABD27R2c11qgu/bfS/fhsyS+OQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15102,CAFC9CA4DWaD7gS7ZEXl0OmwzDkA/A==,衛生福利部旗山醫院,Directed,export,1
15103,CB022E537f3iNcBold0iXRup+UiqYA==,建佑醫院,Directed,export,1
15104,CB06314DnZGARQzwb+w6Kw4zArOahw==,高雄市立小港醫院,Directed,export,1
15105,CB09BBAFigIAY5q6PlTYgWV0wif8OQ==,國軍高雄總醫院岡山分院,Directed,export,1
15106,CB0DED61Ttzf1J7Ty79sHkdN9BKUMQ==,高雄市立岡山醫院,Directed,export,1
15107,CB0DEFD9SBhpL+kaWxadL/JjXGRAbQ==,瑞生醫院,Directed,export,1
15108,CB125CAFL2aoLTPZYR0expHQrpGSQA==,杏和醫院(高雄),Directed,export,1
15109,CB139ECCL2aoLTPZYR2tcOjz04pa/A==,國軍高雄總醫院左營分院,Directed,export,1
15110,CB13C975L2aoLTPZYR1CUNEv9eqd4g==,國軍高雄總醫院左營分院,Directed,export,1
15111,CB1E3B71umkXXadWRB0hQRE+aeOQew==,建佑醫院,Directed,export,1
15112,CB1FEEE1saisl6xyHX901J3CUI4UbQ==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
15113,CB227AB0ZJZWWN7OKKo63qtun4EF1A==,杏和醫院(高雄),Directed,export,1
15114,CB251AE3tgN8Z7oL18T/IQL15qqKpQ==,義大醫療財團法人義大醫院,Directed,export,1
15115,CB25E6BB8+3qpO/z404CiUn10+mcQQ==,健仁醫院,Directed,export,1
15116,CB278C53lBu9iOVLyqy2iPwqYJEckQ==,高雄市立鳳山醫院,Directed,export,1
15117,CB29E342sA8tr+pVUax2KIlfyFcoQQ==,高雄市立鳳山醫院,Directed,export,1
15118,CB2BB457eyVKqDkDAaoQHrWMpPhlUw==,高雄市立小港醫院,Directed,export,1
15119,CB2E302EG3eJZHP+LGkrQd8WZD6cIg==,高雄榮民總醫院,Directed,export,1
15120,CB2F7F6Dj20tiKcOJNRR6fgynlri3Q==,義大醫療財團法人義大醫院,Directed,export,1
15121,CB31CBC8igIAY5q6PlR5u/FusINIXw==,高雄市立岡山醫院,Directed,export,1
15122,CB31ED87G3eJZHP+LGm+MpoWdDd/kw==,國軍高雄總醫院左營分院,Directed,export,1
15123,CB33F1EDsCzLaQheRSjd895XU52Qdw==,高雄市立大同醫院,Directed,export,1
15124,CB364AF45ACAyzKGkl6K+YbgseXsOg==,衛生福利部旗山醫院,Directed,export,1
15125,CB373E50bqUTjqO2b/3FJ7D3rYT0RA==,高雄市立小港醫院,Directed,export,1
15126,CB374F99h2uQam0x+4WDE6gfb75MjQ==,衛生福利部旗山醫院,Directed,export,1
15127,CB3C8F27vGPgSi9FeAJv+ghoInGI6g==,高雄市立小港醫院,Directed,export,1
15128,CB3F1AABVbifk31rtC0TfCWbXcbzDQ==,國軍高雄總醫院附設民眾診療處,Directed,export,1
15129,CB41FEC3V8V0rZQCiSaQQIfMe2Cegg==,健仁醫院,Directed,export,1
15130,CB48269B8+3qpO/z407ZcH/dfDfD/g==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
15131,CB49686AigIAY5q6PlSXLD6ZEWMpPw==,義大醫療財團法人義大醫院,Directed,export,1
15132,CB4B0345Y70qNZGYNIFcFZigKLNrFg==,健仁醫院,Directed,export,1
15133,CB4D7458fQogpzl2eYDxeDWWaUW5kA==,高雄市立鳳山醫院,Directed,export,1
15134,CB4F47C5mTBVXuaGTK8+X4/aRstfXg==,義大醫療財團法人義大醫院,Directed,export,1
15135,CB54E113V1tKDO6KVMK0lYv7AV8gnQ==,杏和醫院(高雄),Directed,export,1
15136,CB559E3AoyjNhA9fVxArs5ycGlMmeA==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
15137,CB5B88FFyDC3ipk7Qg4m2pQlspp0Hg==,健仁醫院,Directed,export,1
15138,CB5ECD0BnAq4Kh+I18pMoyyq3hA3nQ==,國軍高雄總醫院岡山分院,Directed,export,1
15139,CB5F77FE+0G3tzgUh1XrfJmN4n37HA==,國軍高雄總醫院左營分院,Directed,export,1
15140,CB66F1B7smYbHOGx4aSpe0xoFKn3HA==,國軍高雄總醫院岡山分院,Directed,export,1
15141,CB67AE93saisl6xyHX8vM43NeYN+bw==,高雄市立大同醫院,Directed,export,1
15142,CB707B95K/7156Mz9CTdMa2AurJYkA==,高雄市立岡山醫院,Directed,export,1
15143,CB7468A8gje+pTksePIwfC/Kltpz3g==,義大醫療財團法人義大醫院,Directed,export,1
15144,CB790222Bhhex9MB0B7fuK5rRDro7A==,國軍高雄總醫院左營分院,Directed,export,1
15145,CB7C2442iOGQ6KMeMQZUM0I75D4www==,高雄市立小港醫院,Directed,export,1
15146,CB874E38lBu9iOVLyqzAgHE0TRlMNA==,高雄市立岡山醫院,Directed,export,1
15147,CB894E2CigIAY5q6PlTvxLo3SUe2Uw==,健仁醫院,Directed,export,1
15148,CB89B5E8h5JvRpdZYhB6pS3+GRIrGg==,杏和醫院(高雄),Directed,export,1
15149,CB8AE9ABKyJZGhCEcI/ekN6Yu3aCHA==,建佑醫院,Directed,export,1
15150,CB8CB946DWaD7gS7ZEWDn8jS8tirkA==,大東醫院,Directed,export,1
15151,CB8D15D1U1Ab7OFzH1pxvMSzHYpOlg==,建佑醫院,Directed,export,1
15152,CB8D54FEL2aoLTPZYR264f2S3JBxog==,高雄榮民總醫院,Directed,export,1
15153,CB927B63k15+Rf7t2D01pdGu/feq/g==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
15154,CB928390saisl6xyHX8O2DOFrlxGAg==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
15155,CB9C4951pBJd2BI4r3YqomJ3i2ElZA==,高雄市立鳳山醫院,Directed,export,1
15156,CB9F18FFm9XR8cWxS7ixd3TxzRUWEg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15157,CBA51ED7wY616DN3kqjeFj0ZvOMkcw==,高雄市立鳳山醫院,Directed,export,1
15158,CBA79FAADqJbXBPnzQFEVZdevwJj/w==,高雄市立小港醫院,Directed,export,1
15159,CBAAD699j20tiKcOJNT8GV7t10uZKA==,高雄市立岡山醫院,Directed,export,1
15160,CBAAF59D8+3qpO/z404b2BhLMO51BQ==,高雄榮民總醫院,Directed,export,1
15161,CBAC605Cl6dSv2X22z4OIhH+YlIl1g==,高雄市立小港醫院,Directed,export,1
15162,CBAEF046o2OpBK0BlQ6QGNRxzNsWQw==,健仁醫院,Directed,export,1
15163,CBB5BFF8DWaD7gS7ZEWnqUNk98A7uQ==,衛生福利部旗山醫院,Directed,export,1
15164,CBBA2796saisl6xyHX++eNrykmVLJw==,杏和醫院(高雄),Directed,export,1
15165,CBBD6F0E8+3qpO/z406j3c+xzXEHRA==,高雄市立大同醫院,Directed,export,1
15166,CBC51C6Bz2uzR7WwsCHfRfyKrBDkMQ==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
15167,CBC8A7B0K/7156Mz9CSbXWXCVKoJPw==,衛生福利部旗山醫院,Directed,export,1
15168,CBDEA5C8D6hkSYBAmxo+8MLzSVPrtA==,高雄市立鳳山醫院,Directed,export,1
15169,CBE0FEBAwWa2HjJ7XkQ/FH4Qo0UCxg==,高雄市立聯合醫院,Directed,export,1
15170,CBE81D45SjPnGiXD/y0uHVU8Bnb6mg==,衛生福利部旗山醫院,Directed,export,1
15171,CBE99465HwaqF9xQUZlwD2XwoEluKA==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
15172,CBEC417B7f3iNcBold3Stnz6eqNV1g==,義大醫療財團法人義大醫院,Directed,export,1
15173,CBEDEDA3f4/zqyLnLezbl3PkblDvjg==,義大醫療財團法人義大醫院,Directed,export,1
15174,CBEE26C58+3qpO/z404e6b7kbwMhcQ==,高雄市立聯合醫院,Directed,export,1
15175,CBF03EA0h2uQam0x+4WahB9G1FuscQ==,衛生福利部旗山醫院,Directed,export,1
15176,CBF0EBA9pBJd2BI4r3bDkSB9IQaRmw==,高雄市立鳳山醫院,Directed,export,1
15177,CBF5E00EtWwgIe3bPC19KgfpMlAF9Q==,財團法人台東基督教醫院,Directed,export,1
15178,CBF6F999umkXXadWRB3EfecseGk/OQ==,瑞生醫院,Directed,export,1
15179,CBF8C55F7f3iNcBold2iJQH3H+/7/A==,高雄市立鳳山醫院,Directed,export,1
15180,CBFA7839nrm8WSfFuxf8ArjqbVr2Uw==,國軍高雄總醫院岡山分院,Directed,export,1
15181,CC020EF1wcnW9Dvi8h9q/K6JXdJ4pA==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
15182,CC025BFDDWaD7gS7ZEWb6T/A7z9k0w==,國軍高雄總醫院左營分院,Directed,export,1
15183,CC02AACAj20tiKcOJNR7mKPuQxKLxg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15184,CC042819yxRtmM73dexBHvY0sJREeQ==,國軍高雄總醫院附設民眾診療處,Directed,export,1
15185,CC079A29ebhoI1Wizy87um5DqNkKNg==,高雄市立小港醫院,Directed,export,1
15186,CC08A3C1GAPwge6cuSoGWnhuxbuX9A==,義大醫療財團法人義大醫院,Directed,export,1
15187,CC08E887V1tKDO6KVMIXaVCZZCgKEg==,健仁醫院,Directed,export,1
15188,CC0A96BBfQogpzl2eYCyvEi/2k7eiA==,大東醫院,Directed,export,1
15189,CC15BC37YrDMNigyWcahG+b4ygR7sQ==,衛生福利部旗山醫院,Directed,export,1
15190,CC17269BSBhpL+kaWxZxpQGOqAHHVQ==,國軍高雄總醫院岡山分院,Directed,export,1
15191,CC183831D6hkSYBAmxrcp4qwp+fz3g==,國軍高雄總醫院附設民眾診療處,Directed,export,1
15192,CC1B60A3f4YfbnjgovgmyMxWf/6jLQ==,高雄市立小港醫院,Directed,export,1
15193,CC1FC2887NbJzxiBy5Wj9JTJCekftw==,高雄榮民總醫院,Directed,export,1
15194,CC253EB9K/7156Mz9CTfNH1wS1fdxg==,國軍高雄總醫院岡山分院,Directed,export,1
15195,CC2AE7EFXgMPZk/HJLFymSH9VsR6pA==,大東醫院,Directed,export,1
15196,CC2B2B1CDWaD7gS7ZEWp6ArPkgM/Sg==,衛生福利部旗山醫院,Directed,export,1
15197,CC30ACAAsaisl6xyHX/6CC5U7YQMDA==,高雄市立岡山醫院,Directed,export,1
15198,CC5067AFj20tiKcOJNQlUyN4rB8yUQ==,高雄市立聯合醫院,Directed,export,1
15199,CC50981AL2aoLTPZYR2YCYLDfj1pug==,國軍高雄總醫院左營分院,Directed,export,1
15200,CC5288A3S+gyO0oiCDgvB2JzFYeLOQ==,高雄市立鳳山醫院,Directed,export,1
15201,CC561F22wY616DN3kqiMlCajkI2ABw==,高雄市立鳳山醫院,Directed,export,1
15202,CC5A321CnAq4Kh+I18oJxrwDeZ1rGA==,國軍高雄總醫院岡山分院,Directed,export,1
15203,CC604A49z4ngs0a0kgYwtWj6L12lvg==,衛生福利部旗山醫院,Directed,export,1
15204,CC61966DDWaD7gS7ZEXRWkZyEnqxCg==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
15205,CC65B9D5TmUDmU4H3h8295j4h+iL5g==,健仁醫院,Directed,export,1
15206,CC65C56DK/7156Mz9CQiAoXwyX9UKQ==,國軍高雄總醫院左營分院,Directed,export,1
15207,CC69E1BF1pUI8qnX5VPzB8kV8xt3AA==,健仁醫院,Directed,export,1
15208,CC6F8571mdgIlLPKjf70U7h186qArw==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
15209,CC6F9341Mm0uctDyRjqINDBr3+kmWg==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
15210,CC7A0E5CuxPQVWaqtLevuvohr4uEVg==,義大醫療財團法人義大醫院,Directed,export,1
15211,CC7D91A9umkXXadWRB3ucO+ObW7wPA==,高雄市立小港醫院,Directed,export,1
15212,CC7DCB86UhqrS585NYxhC4y1RBm3TA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15213,CC807C4DuxPQVWaqtLeN5GGQTjV0uQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15214,CC834BF7nAq4Kh+I18pPkeOZqfG8MQ==,杏和醫院(高雄),Directed,export,1
15215,CC892EC1uxPQVWaqtLf7lCcR0dYXYA==,大東醫院,Directed,export,1
15216,CC8A2D9Dz4ngs0a0kgaODZBxHEwOUQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15217,CC8B32AEnAq4Kh+I18qowwQFtLMmJA==,義大醫療財團法人義大醫院,Directed,export,1
15218,CC8F89EEsaisl6xyHX8j6puXVJdbGw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15219,CC8F89EEsaisl6xyHX8j6puXVJdbGw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15220,CC8F89EEsaisl6xyHX8j6puXVJdbGw==,高雄榮民總醫院,Directed,export,1
15221,CC9086FBbUvPfXyfBgkBOoBZzA3J4w==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
15222,CC94A6C0+0G3tzgUh1XSk/Dy269hkQ==,高雄市立聯合醫院,Directed,export,1
15223,CC94C165xmdjhCjgI+m8/2Nti8YFYQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15224,CC9BDB4205l7TuE0nHGLu+u1Mfy23Q==,高雄市立大同醫院,Directed,export,1
15225,CCA0BA70MPXc6laRGbakAZ5TuaJP7A==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
15226,CCA50ED4ZFaX6VKNE4dpujNjoWUJBA==,高雄市立民生醫院,Directed,export,1
15227,CCA6A1BBmJTB9iVOtK+UCqAOPiGQ5g==,義大醫療財團法人義大醫院,Directed,export,1
15228,CCA75910Bhhex9MB0B4bSMz+pvhhxg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15229,CCAB6925Oqf67ocMbHc/qPKod9zK6Q==,義大醫療財團法人義大醫院,Directed,export,1
15230,CCAE7052nAq4Kh+I18qD8pIIDT3J0w==,高雄市立岡山醫院,Directed,export,1
15231,CCB0681BoyjNhA9fVxAsR8huHfZEWA==,健仁醫院,Directed,export,1
15232,CCB31DD00eRHrXpZuLmyU2fRUv+abA==,高雄市立大同醫院,Directed,export,1
15233,CCB88321As5N7bQQ3Zj93S4c9tGlbQ==,高雄市立小港醫院,Directed,export,1
15234,CCBCF6BB8+3qpO/z4065wrR30cyvNw==,國軍高雄總醫院左營分院,Directed,export,1
15235,CCBD6C4DNs6xrc6/WAH2GMRf8JOhkw==,衛生福利部旗山醫院,Directed,export,1
15236,CCC02CF6Bhhex9MB0B7rsDqnYKMqYg==,高雄市立鳳山醫院,Directed,export,1
15237,CCC2BAA5lQGPqtTWcxfCOkAiXIXATw==,建佑醫院,Directed,export,1
15238,CCC47D9CigIAY5q6PlRsZnKhL33SDg==,衛生福利部旗山醫院,Directed,export,1
15239,CCCE3650U1Ab7OFzH1osYSXmp+vLYw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
15240,CCD62B32V1tKDO6KVMLdxvjArgiqig==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
